Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-01,35.715,36.719,35.411,36.406,18792000,0.0,0.0
2022-02-02,36.452,36.452,35.595,36.157,16356600,0.0,0.0
2022-02-03,36.323,36.323,35.384,35.54,12302100,0.0,0.0
2022-02-04,35.946,36.48,35.476,35.476,19955400,0.0,0.0
2022-02-07,35.227,37.659,35.043,37.097,20523700,0.0,0.0
2022-02-08,37.009,37.092,35.651,35.947,13575900,0.125,0.0
2022-02-09,36.048,36.704,35.91,36.409,12472500,0.0,0.0
2022-02-10,36.205,37.481,35.983,36.196,11082700,0.0,0.0
2022-02-11,36.418,37.647,36.122,37.536,15533600,0.0,0.0
2022-02-14,37.333,37.36,36.039,36.316,12804400,0.0,0.0
2022-02-15,35.521,37.129,35.226,37.046,14924600,0.0,0.0
2022-02-16,37.582,39.403,37.564,38.525,21249800,0.0,0.0
2022-02-17,37.97,38.395,37.712,37.989,9526500,0.0,0.0
2022-02-18,37.416,37.989,36.695,37.157,11301500,0.0,0.0
2022-02-22,38.284,38.405,36.002,36.547,20930000,0.0,0.0
2022-02-23,36.778,37.314,36.399,36.723,9462300,0.0,0.0
2022-02-24,36.723,36.945,34.459,35.411,21602400,0.0,0.0
2022-02-25,35.521,36.593,35.383,36.455,11382000,0.0,0.0
2022-02-28,35.928,36.288,35.087,36.261,14946300,0.0,0.0
2022-03-01,36.63,36.889,33.886,34.81,20586200,0.0,0.0
2022-03-02,35.642,36.473,35.29,36.261,16209100,0.0,0.0
2022-03-03,35.697,35.882,34.671,35.595,22756100,0.0,0.0
2022-03-04,35.253,36.104,34.838,35.984,22922900,0.0,0.0
2022-03-07,36.492,40.105,36.39,38.904,29778900,0.0,0.0
2022-03-08,39.781,42.757,39.781,41.657,41068100,0.0,0.0
2022-03-09,40.096,40.918,38.349,39.329,30347200,0.0,0.0
2022-03-10,39.828,40.401,38.894,40.105,15498300,0.0,0.0
2022-03-11,39.44,40.382,39.218,39.643,13251200,0.0,0.0
2022-03-14,38.876,38.876,37.739,38.395,14389400,0.0,0.0
2022-03-15,36.797,37.471,35.752,36.279,17239000,0.0,0.0
2022-03-16,36.381,36.852,34.745,35.004,27499200,0.0,0.0
2022-03-17,35.808,36.815,35.401,36.51,37986300,0.0,0.0
2022-03-18,36.455,37.231,36.168,36.714,28267600,0.0,0.0
2022-03-21,37.582,38.34,37.444,38.063,19283700,0.0,0.0
2022-03-22,38.072,38.82,37.767,38.072,15467100,0.0,0.0
2022-03-23,38.922,39.615,38.802,39.19,19967500,0.0,0.0
2022-03-24,39.264,40.401,39.098,39.403,16281400,0.0,0.0
2022-03-25,39.245,40.382,39.061,40.364,12252900,0.0,0.0
2022-03-28,39.366,39.403,38.294,38.562,13984200,0.0,0.0
2022-03-29,37.416,39.55,37.139,39.393,13207500,0.0,0.0
2022-03-30,39.578,40.151,38.765,39.005,10201700,0.0,0.0
2022-03-31,38.525,39.19,38.109,38.174,11618700,0.0,0.0
2022-04-01,38.072,39.245,38.053,38.525,12210600,0.0,0.0
2022-04-04,38.737,39.061,37.647,38.395,10618200,0.0,0.0
2022-04-05,38.321,39.144,37.314,37.388,10473900,0.0,0.0
2022-04-06,37.859,38.201,37.259,37.684,8726600,0.0,0.0
2022-04-07,37.896,38.312,36.723,37.859,8895800,0.0,0.0
2022-04-08,38.192,39.477,37.989,39.319,10526400,0.0,0.0
2022-04-11,39.403,39.403,38.137,38.192,7999000,0.0,0.0
2022-04-12,38.802,39.652,38.164,38.377,8112800,0.0,0.0
2022-04-13,38.904,39.43,38.358,39.338,8596100,0.0,0.0
2022-04-14,39.144,40.17,38.941,39.966,10714500,0.0,0.0
2022-04-18,40.243,41.066,39.874,40.364,11127900,0.0,0.0
2022-04-19,39.855,41.131,39.735,40.133,10033700,0.0,0.0
2022-04-20,40.262,40.539,38.608,39.44,11945100,0.0,0.0
2022-04-21,40.049,40.133,37.074,37.564,18181500,0.0,0.0
2022-04-22,36.935,40.188,36.677,38.488,20746000,0.0,0.0
2022-04-25,36.963,36.991,34.145,35.752,23976100,0.0,0.0
2022-04-26,35.854,37.545,35.133,36.538,19941000,0.0,0.0
2022-04-27,37.102,37.388,36.307,36.917,10619400,0.0,0.0
2022-04-28,37.296,37.416,35.614,37.065,11502600,0.0,0.0
2022-04-29,37.444,37.804,35.882,36.048,10611900,0.0,0.0
2022-05-02,35.429,36.519,35.272,36.141,11445200,0.0,0.0
2022-05-03,36.03,37.416,35.956,37.102,8876500,0.0,0.0
2022-05-04,38.155,39.449,37.379,39.366,11713700,0.0,0.0
2022-05-05,39.957,40.133,38.275,38.885,16281500,0.0,0.0
2022-05-06,39.347,40.29,38.358,39.763,12396000,0.0,0.0
2022-05-09,38.663,38.968,35.143,35.152,14845900,0.0,0.0
2022-05-10,35.549,36.178,34.154,35.013,11063400,0.0,0.0
2022-05-11,35.503,36.898,35.355,35.457,11569100,0.0,0.0
2022-05-12,35.096,36.104,34.265,36.067,13434300,0.0,0.0
2022-05-13,36.677,37.73,36.566,37.647,9798900,0.0,0.0
2022-05-16,37.758,39.347,37.702,38.941,10181600,0.0,0.0
2022-05-17,39.292,40.133,39.19,39.689,9936900,0.0,0.0
2022-05-18,40.049,40.216,37.444,38.007,9734900,0.0,0.0
2022-05-19,37.0,38.275,36.972,37.748,12123900,0.0,0.0
2022-05-20,38.247,38.876,37.36,37.998,9870700,0.0,0.0
2022-05-23,38.728,40.65,38.312,40.484,13288000,0.0,0.0
2022-05-24,39.708,40.844,39.236,40.567,11259800,0.0,0.0
2022-05-25,40.382,41.87,40.262,41.63,17205000,0.0,0.0
2022-05-26,42.045,43.505,41.962,43.145,16282900,0.0,0.0
2022-05-27,42.748,44.744,42.628,44.55,13950700,0.0,0.0
2022-05-31,45.157,45.157,42.134,42.625,28706600,0.175,0.0
2022-06-01,43.627,43.896,42.662,43.293,15207500,0.0,0.0
2022-06-02,43.321,43.469,42.588,42.941,8155100,0.0,0.0
2022-06-03,43.043,44.267,42.968,44.026,8854400,0.0,0.0
2022-06-06,44.322,44.517,43.478,43.794,6697000,0.0,0.0
2022-06-07,43.59,45.519,43.469,45.38,14735800,0.0,0.0
2022-06-08,45.445,46.214,44.591,45.973,15101200,0.0,0.0
2022-06-09,45.25,45.593,44.61,44.647,11473800,0.0,0.0
2022-06-10,43.747,44.406,43.145,43.785,11294000,0.0,0.0
2022-06-13,42.032,42.254,40.39,41.104,12470100,0.0,0.0
2022-06-14,41.772,42.115,39.426,40.084,13488800,0.0,0.0
2022-06-15,40.427,40.427,38.164,38.507,15091800,0.0,0.0
2022-06-16,37.589,37.71,35.54,35.688,21591700,0.0,0.0
2022-06-17,35.799,36.309,33.824,33.981,32283000,0.0,0.0
2022-06-21,35.141,36.421,34.881,36.003,18172900,0.0,0.0
2022-06-22,33.824,35.54,33.471,34.798,17335000,0.0,0.0
2022-06-23,34.937,35.02,31.876,32.442,28165700,0.0,0.0
2022-06-24,32.665,33.852,32.145,32.516,22910700,0.0,0.0
2022-06-27,33.184,33.369,32.386,33.286,29428500,0.0,0.0
2022-06-28,34.139,34.992,33.824,34.288,13896200,0.0,0.0
2022-06-29,34.798,34.9,33.342,33.555,12475300,0.0,0.0
2022-06-30,32.794,34.26,32.757,33.165,15332400,0.0,0.0
2022-07-01,33.351,33.425,31.635,33.063,10823800,0.0,0.0
2022-07-05,32.025,32.6,30.327,30.912,17642100,0.0,0.0
2022-07-06,30.504,31.181,29.335,30.355,13030900,0.0,0.0
2022-07-07,31.477,32.396,31.329,31.885,10077500,0.0,0.0
2022-07-08,32.377,32.665,31.422,31.83,11027700,0.0,0.0
2022-07-11,31.181,31.505,30.68,30.949,8918700,0.0,0.0
2022-07-12,29.836,30.773,29.762,30.355,10281400,0.0,0.0
2022-07-13,29.845,31.004,29.697,29.947,9137200,0.0,0.0
2022-07-14,28.751,29.159,28.426,29.057,14827800,0.0,0.0
2022-07-15,29.734,30.012,29.066,29.956,10672600,0.0,0.0
2022-07-18,30.791,31.134,30.513,30.726,11493100,0.0,0.0
2022-07-19,30.68,31.848,30.68,31.737,10867200,0.0,0.0
2022-07-20,31.116,31.765,30.847,31.663,9984500,0.0,0.0
2022-07-21,30.587,31.199,29.919,31.19,14583000,0.0,0.0
2022-07-22,32.841,33.842,32.321,32.525,19748000,0.0,0.0
2022-07-25,33.063,33.629,32.47,33.546,13120000,0.0,0.0
2022-07-26,34.13,34.417,32.507,33.017,17232100,0.0,0.0
2022-07-27,33.425,33.963,32.961,33.694,11075300,0.0,0.0
2022-07-28,33.981,34.223,32.683,33.119,10292800,0.0,0.0
