Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-29,33.455,34.15,33.313,33.564,1698661,0.0,0.0
2022-03-30,33.179,33.556,32.919,33.179,1494749,0.0,0.0
2022-03-31,32.852,33.145,32.568,32.576,1914501,0.0,0.0
2022-04-01,33.028,33.422,32.492,32.961,1943582,0.0,0.0
2022-04-04,32.802,32.861,32.383,32.484,2117277,0.0,0.0
2022-04-05,31.864,32.04,30.968,31.052,2784904,0.0,0.0
2022-04-06,30.926,31.412,30.667,31.169,2280293,0.0,0.0
2022-04-07,30.734,31.01,29.796,30.432,2316986,0.0,0.0
2022-04-08,30.29,31.236,30.08,30.491,2730262,0.0,0.0
2022-04-11,30.256,31.454,30.231,30.859,7282669,0.0,0.0
2022-04-12,31.219,31.638,30.842,31.035,1869402,0.0,0.0
2022-04-13,31.018,31.328,30.708,30.859,1779317,0.0,0.0
2022-04-14,30.884,31.353,30.767,30.993,2394234,0.0,0.0
2022-04-18,30.868,31.337,30.767,31.228,1296858,0.0,0.0
2022-04-19,31.37,32.233,31.37,32.182,1732627,0.0,0.0
2022-04-20,32.501,32.936,32.283,32.459,1505314,0.0,0.0
2022-04-21,33.053,33.48,32.291,32.442,1809648,0.0,0.0
2022-04-22,31.688,32.182,31.412,31.705,1971528,0.0,0.0
2022-04-25,31.487,31.672,30.75,31.588,1438971,0.0,0.0
2022-04-26,31.228,31.445,30.089,30.089,1847818,0.0,0.0
2022-04-27,30.24,31.278,29.98,30.75,1653334,0.0,0.0
2022-04-28,31.228,31.655,30.575,31.479,1726038,0.0,0.0
2022-04-29,31.454,31.856,30.725,30.842,2208611,0.0,0.0
2022-05-02,30.667,31.303,30.298,31.261,2165670,0.0,0.0
2022-05-03,31.261,32.291,31.01,31.94,2914522,0.0,0.0
2022-05-04,31.32,32.819,30.717,32.643,3462642,0.0,0.0
2022-05-05,31.931,32.643,31.512,31.906,3270430,0.0,0.0
2022-05-06,32.048,32.132,31.127,31.797,2151243,0.0,0.0
2022-05-09,31.244,32.09,30.75,30.834,2598032,0.0,0.0
2022-05-10,31.311,31.579,29.729,30.399,2506357,0.0,0.0
2022-05-11,30.642,31.286,30.156,30.181,2244282,0.0,0.0
2022-05-12,29.988,30.734,29.896,30.708,8699829,0.0,0.0
2022-05-13,31.244,32.291,31.144,32.157,2547934,0.0,0.0
2022-05-16,31.998,32.015,31.018,31.362,2052184,0.0,0.0
2022-05-17,31.856,33.045,31.856,33.045,1831232,0.0,0.0
2022-05-18,32.542,32.903,31.956,32.115,2696182,0.0,0.0
2022-05-19,31.739,33.129,31.646,32.542,2740032,0.0,0.0
2022-05-20,33.154,33.187,31.102,31.948,2249734,0.0,0.0
2022-05-23,32.341,32.425,31.705,31.99,1832141,0.0,0.0
2022-05-24,31.538,31.705,30.968,31.362,2390030,0.0,0.0
2022-05-25,31.32,32.434,31.236,32.224,2147154,0.0,0.0
2022-05-26,32.718,33.271,32.718,32.986,1739557,0.0,0.0
2022-05-27,33.254,33.539,33.104,33.271,1661400,0.0,0.0
2022-05-31,33.389,34.171,32.977,33.91,3191138,0.15,0.0
2022-06-01,33.969,34.188,33.313,33.742,2241669,0.0,0.0
2022-06-02,33.725,34.036,33.565,33.835,1505995,0.0,0.0
2022-06-03,33.414,33.515,32.901,33.052,1493840,0.0,0.0
2022-06-06,33.498,33.893,33.364,33.708,1771706,0.0,0.0
2022-06-07,33.481,33.582,33.036,33.498,1740466,0.0,0.0
2022-06-08,33.406,33.784,33.254,33.38,1508835,0.0,0.0
2022-06-09,33.195,33.49,32.935,32.943,1689346,0.0,0.0
2022-06-10,32.312,32.573,31.539,31.539,1901778,0.0,0.0
2022-06-13,30.706,30.933,29.537,29.663,2288018,0.0,0.0
2022-06-14,29.814,30.126,29.276,29.486,2385146,0.0,0.0
2022-06-15,29.856,30.403,29.47,30.092,2243486,0.0,0.0
2022-06-16,29.142,29.293,27.476,27.712,3167509,0.0,0.0
2022-06-17,27.804,28.62,27.401,28.317,4314187,0.0,0.0
2022-06-21,29.259,29.865,28.755,29.772,2433085,0.0,0.0
2022-06-22,29.36,30.353,29.293,29.73,2401163,0.0,0.0
2022-06-23,29.587,29.966,28.856,29.285,2536347,0.0,0.0
2022-06-24,29.411,30.26,29.31,30.016,2389690,0.0,0.0
2022-06-27,30.168,30.479,29.756,30.058,2212019,0.0,0.0
2022-06-28,30.353,30.824,30.075,30.319,2981546,0.0,0.0
2022-06-29,30.184,30.21,29.217,29.545,2420589,0.0,0.0
2022-06-30,28.772,28.931,27.729,28.065,3555907,0.0,0.0
2022-07-01,28.031,28.763,27.863,28.654,1992430,0.0,0.0
2022-07-05,27.863,28.376,27.317,28.359,2050934,0.0,0.0
2022-07-06,28.174,28.469,27.249,27.603,2282451,0.0,0.0
2022-07-07,28.208,29.31,28.174,29.15,2103077,0.0,0.0
2022-07-08,29.394,29.562,28.872,28.973,1512811,0.0,0.0
2022-07-11,28.746,29.125,28.477,28.536,1409890,0.0,0.0
2022-07-12,28.351,29.528,28.317,29.024,2366515,0.0,0.0
2022-07-13,28.376,28.57,27.998,28.267,2249053,0.0,0.0
2022-07-14,27.619,27.804,27.148,27.788,2147381,0.0,0.0
2022-07-15,28.334,28.427,27.56,28.301,2384691,0.0,0.0
2022-07-18,29.327,29.655,28.637,28.729,2975979,0.0,0.0
2022-07-19,29.335,30.311,29.335,30.058,2013901,0.0,0.0
2022-07-20,29.688,30.655,29.688,30.428,1640384,0.0,0.0
2022-07-21,30.109,30.588,29.84,30.588,1795221,0.0,0.0
2022-07-22,30.731,30.765,30.311,30.622,1550640,0.0,0.0
2022-07-25,30.807,31.042,30.512,30.832,1406027,0.0,0.0
2022-07-26,30.529,30.832,30.277,30.664,1649472,0.0,0.0
2022-07-27,30.815,31.463,30.605,31.311,1435450,0.0,0.0
2022-07-28,31.539,32.329,31.219,32.287,2389917,0.0,0.0
2022-07-29,32.279,32.556,32.077,32.346,1529965,0.0,0.0
