Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-15,135.994,136.52,134.452,135.305,624100,0.0,0.0
2021-07-16,135.555,136.744,135.03,135.503,738700,0.0,0.0
2021-07-19,135.676,136.589,133.591,134.642,1557500,0.0,0.0
2021-07-20,134.9,135.917,134.582,135.228,958600,0.0,0.0
2021-07-21,134.883,134.9,132.997,133.229,922900,0.0,0.0
2021-07-22,132.842,133.402,132.067,132.626,805600,0.0,0.0
2021-07-23,132.489,133.583,131.55,133.384,737500,0.0,0.0
2021-07-26,132.876,133.031,131.653,132.454,974100,0.0,0.0
2021-07-27,132.454,134.151,131.653,133.832,814500,0.0,0.0
2021-07-28,133.772,133.789,132.101,132.782,765300,0.0,0.0
2021-07-29,133.229,133.41,129.026,129.62,1613800,0.0,0.0
2021-07-30,133.066,135.822,132.11,132.782,1819400,0.0,0.0
2021-08-02,132.945,134.892,131.782,133.281,862300,0.0,0.0
2021-08-03,133.307,134.84,132.618,133.634,1073300,0.0,0.0
2021-08-04,133.927,135.331,132.945,134.306,828400,0.0,0.0
2021-08-05,134.711,134.9,132.721,134.332,1107600,0.0,0.0
2021-08-06,134.194,136.046,133.953,135.297,758900,0.0,0.0
2021-08-09,134.987,136.132,134.556,135.805,1477100,0.0,0.0
2021-08-10,135.701,135.874,132.85,132.962,895500,0.0,0.0
2021-08-11,133.204,135.193,132.928,134.763,752800,0.0,0.0
2021-08-12,134.84,136.132,133.651,135.676,868100,0.0,0.0
2021-08-13,136.227,137.105,135.779,137.036,477200,0.0,0.0
2021-08-16,136.856,139.276,136.253,139.018,1011200,0.0,0.0
2021-08-17,138.776,139.853,137.82,139.207,815000,0.0,0.0
2021-08-18,138.845,139.379,136.856,137.51,1273700,0.0,0.0
2021-08-19,138.122,140.921,137.459,140.309,1136400,0.0,0.0
2021-08-20,140.094,141.472,139.345,140.197,1007500,0.0,0.0
2021-08-23,139.689,140.732,139.018,139.612,1215400,0.0,0.0
2021-08-24,139.698,139.784,137.812,139.173,949400,0.0,0.0
2021-08-25,138.397,138.716,135.297,136.632,1244800,0.0,0.0
2021-08-26,136.347,137.407,135.693,136.83,791100,0.0,0.0
2021-08-27,137.467,138.199,136.735,137.906,904600,0.0,0.0
2021-08-30,137.898,139.922,137.243,139.896,1133300,0.0,0.0
2021-08-31,139.913,141.395,138.673,141.179,1272700,0.0,0.0
2021-09-01,141.602,143.695,140.757,143.496,1169100,0.0,0.0
2021-09-02,143.841,144.763,141.929,144.702,1109300,0.0,0.0
2021-09-03,144.099,144.961,142.971,144.358,1296200,0.0,0.0
2021-09-07,143.781,143.781,141.49,143.324,1343800,0.0,0.0
2021-09-08,142.756,144.961,142.558,143.1,1400300,0.0,0.0
2021-09-09,137.071,138.199,135.882,135.986,5111700,0.0,0.0
2021-09-10,136.235,136.933,133.669,133.824,2428000,0.0,0.0
2021-09-13,134.418,135.064,132.299,133.255,1617900,0.0,0.0
2021-09-14,133.533,134.297,132.986,133.828,1077300,1.16,0.0
2021-09-15,133.776,136.041,133.455,135.399,1695700,0.0,0.0
2021-09-16,135.399,136.041,133.654,135.737,968000,0.0,0.0
2021-09-17,134.566,137.108,134.566,136.076,2601700,0.0,0.0
2021-09-20,135.564,136.883,134.418,136.518,1447600,0.0,0.0
2021-09-21,136.57,137.681,135.859,136.388,1785900,0.0,0.0
2021-09-22,136.831,138.931,136.596,138.445,1789400,0.0,0.0
2021-09-23,138.679,138.853,133.611,134.236,1523600,0.0,0.0
2021-09-24,133.95,134.522,132.006,132.535,1083700,0.0,0.0
2021-09-27,131.849,132.683,128.092,128.248,1514600,0.0,0.0
2021-09-28,127.371,127.58,124.108,126.781,2709000,0.0,0.0
2021-09-29,126.894,128.612,126.894,127.363,1128000,0.0,0.0
2021-09-30,127.805,128.126,125.289,125.358,995500,0.0,0.0
2021-10-01,126.2,127.068,125.011,125.887,889900,0.0,0.0
2021-10-04,125.419,126.738,124.82,126.226,1177400,0.0,0.0
2021-10-05,124.1,125.098,122.364,123.839,1694700,0.0,0.0
2021-10-06,123.631,125.939,122.26,125.922,1449300,0.0,0.0
2021-10-07,126.512,127.371,124.473,124.699,1022800,0.0,0.0
2021-10-08,124.429,124.429,121.722,122.069,1066700,0.0,0.0
2021-10-11,121.73,122.147,121.019,121.262,1065700,0.0,0.0
2021-10-12,121.479,123.44,120.897,123.119,1372400,0.0,0.0
2021-10-13,123.345,125.323,122.781,125.254,1537400,0.0,0.0
2021-10-14,126.382,129.68,126.217,129.263,1631200,0.0,0.0
2021-10-15,129.801,130.166,127.397,128.04,1323900,0.0,0.0
2021-10-18,127.458,128.482,126.799,128.04,1783500,0.0,0.0
2021-10-19,128.066,130.27,127.363,130.096,1699600,0.0,0.0
2021-10-20,130.825,133.88,130.504,132.917,1330500,0.0,0.0
2021-10-21,132.795,134.401,132.197,134.323,980900,0.0,0.0
2021-10-22,134.514,136.336,133.628,136.154,969400,0.0,0.0
2021-10-25,136.171,136.553,134.626,136.006,1087300,0.0,0.0
2021-10-26,136.527,137.36,135.876,136.466,1143000,0.0,0.0
2021-10-27,140.58,140.58,135.919,136.154,1319000,0.0,0.0
2021-10-28,136.536,139.052,136.301,138.931,930500,0.0,0.0
2021-10-29,138.02,139.287,136.258,136.952,1512900,0.0,0.0
2021-11-01,136.675,137.247,134.574,137.178,907800,0.0,0.0
2021-11-02,137.803,138.132,136.353,137.091,847800,0.0,0.0
2021-11-03,137.43,138.566,136.536,137.551,1216000,0.0,0.0
2021-11-04,137.742,138.219,135.355,135.52,1051000,0.0,0.0
2021-11-05,136.084,136.466,133.993,134.921,773500,0.0,0.0
2021-11-08,135.164,135.746,133.55,135.434,862600,0.0,0.0
2021-11-09,135.859,138.428,135.737,136.379,1243900,0.0,0.0
2021-11-10,135.902,137.108,133.672,133.741,855800,0.0,0.0
2021-11-11,133.681,134.201,131.789,133.359,730800,0.0,0.0
2021-11-12,133.663,135.841,133.082,135.659,1062600,0.0,0.0
2021-11-15,137.117,141.092,137.117,139.894,1851200,0.0,0.0
2021-11-16,140.076,140.892,139.287,140.337,1583300,0.0,0.0
2021-11-17,139.79,142.567,139.573,142.42,1325800,0.0,0.0
2021-11-18,142.966,143.452,140.25,142.584,949100,0.0,0.0
2021-11-19,143.6,144.494,142.645,143.695,1550800,0.0,0.0
2021-11-22,142.758,143.617,141.265,141.612,947700,0.0,0.0
2021-11-23,141.743,144.181,141.612,143.287,1249800,0.0,0.0
2021-11-24,143.921,144.711,143.062,144.242,1183900,0.0,0.0
2021-11-26,143.166,146.264,142.324,142.984,1044100,0.0,0.0
2021-11-29,143.964,147.505,141.968,146.481,1400700,0.0,0.0
2021-11-30,145.778,147.375,144.884,145.57,2684700,0.0,0.0
